,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,domain,date_acquired,status
7844,8018189,http://supporto-clienti-it.162-0-216-30.cprapid.com/home/index.php?sessione=4547bdc30620d520036ae96acef07e661b4ed91c9d30164cdeb61a4caaff2d044a3fd599,http://www.phishtank.com/phish_detail.php?phish_id=8018189,2023-01-27T11:09:10+00:00,yes,2023-01-27T11:12:29+00:00,yes,Other,supporto-clienti-it.162-0-216-30.cprapid.com,,
7845,8018181,https://thetransfersquad.com,http://www.phishtank.com/phish_detail.php?phish_id=8018181,2023-01-27T10:55:11+00:00,yes,2023-01-27T14:32:39+00:00,yes,Other,thetransfersquad.com,,
7846,8018179,http://freemarecharge.in,http://www.phishtank.com/phish_detail.php?phish_id=8018179,2023-01-27T10:53:56+00:00,yes,2023-01-27T11:04:21+00:00,yes,Other,freemarecharge.in,,
7847,8018177,http://fixxconnectiion.com,http://www.phishtank.com/phish_detail.php?phish_id=8018177,2023-01-27T10:51:56+00:00,yes,2023-01-27T11:04:21+00:00,yes,Other,fixxconnectiion.com,,
7848,8018176,http://jiophones.epizy.com,http://www.phishtank.com/phish_detail.php?phish_id=8018176,2023-01-27T10:50:15+00:00,yes,2023-01-27T10:52:40+00:00,yes,Other,jiophones.epizy.com,,
7849,8018175,http://rechargejio.lagoo.in,http://www.phishtank.com/phish_detail.php?phish_id=8018175,2023-01-27T10:47:20+00:00,yes,2023-01-27T10:52:40+00:00,yes,Other,rechargejio.lagoo.in,,
7850,8018174,http://sella-fatt.is-a-chef.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018174,2023-01-27T10:45:39+00:00,yes,2023-01-27T10:52:40+00:00,yes,Other,sella-fatt.is-a-chef.com,,
7851,8018172,http://jio-recharge.tk,http://www.phishtank.com/phish_detail.php?phish_id=8018172,2023-01-27T10:45:34+00:00,yes,2023-01-27T10:52:40+00:00,yes,Other,jio-recharge.tk,,
7853,8018168,http://moduleautofix.com/wallets.html,http://www.phishtank.com/phish_detail.php?phish_id=8018168,2023-01-27T10:40:49+00:00,yes,2023-01-27T10:42:58+00:00,yes,Other,moduleautofix.com,,
7855,8018165,https://conto-utente-web.162-0-222-157.cprapid.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018165,2023-01-27T10:38:39+00:00,yes,2023-01-27T10:42:58+00:00,yes,Other,conto-utente-web.162-0-222-157.cprapid.com,,
7857,8018163,https://gteducation.info/BPER/,http://www.phishtank.com/phish_detail.php?phish_id=8018163,2023-01-27T10:38:08+00:00,yes,2023-01-27T10:42:58+00:00,yes,Other,gteducation.info,,
7859,8018161,https://kancilbbk.com/Rechnung.html,http://www.phishtank.com/phish_detail.php?phish_id=8018161,2023-01-27T10:30:19+00:00,yes,2023-01-27T10:42:58+00:00,yes,Other,kancilbbk.com,,
7860,8018160,http://payment-6f246e98dhl.bridgestonepoint.com/?serv=6f246e98/,http://www.phishtank.com/phish_detail.php?phish_id=8018160,2023-01-27T10:30:10+00:00,yes,2023-01-28T12:42:12+00:00,yes,Other,payment-6f246e98dhl.bridgestonepoint.com,,
7861,8018159,http://express-paymentf9b625ed.viakeralatravels.com/?pa.php,http://www.phishtank.com/phish_detail.php?phish_id=8018159,2023-01-27T10:30:04+00:00,yes,2023-01-28T12:42:12+00:00,yes,Other,express-paymentf9b625ed.viakeralatravels.com,,
7862,8018158,https://bestsignweb.wpengine.com/wp-content/themes/best/,http://www.phishtank.com/phish_detail.php?phish_id=8018158,2023-01-27T10:29:59+00:00,yes,2023-01-28T12:42:12+00:00,yes,Other,bestsignweb.wpengine.com,,
7864,8018154,https://vticket.eu/,http://www.phishtank.com/phish_detail.php?phish_id=8018154,2023-01-27T10:29:05+00:00,yes,2023-01-27T10:32:26+00:00,yes,Other,vticket.eu,,
7865,8018151,https://info-o1x.453232222.xyz/ktgse47b/third/8,http://www.phishtank.com/phish_detail.php?phish_id=8018151,2023-01-27T10:15:30+00:00,yes,2023-01-27T10:22:23+00:00,yes,Other,info-o1x.453232222.xyz,,
7867,8018147,https://admin-login-aspx.gtt-ltd.eu/it/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=8018147,2023-01-27T10:07:04+00:00,yes,2023-01-27T10:12:32+00:00,yes,Other,admin-login-aspx.gtt-ltd.eu,,
7868,8018143,https://residencemiramare.it/indexe/indexba.html,http://www.phishtank.com/phish_detail.php?phish_id=8018143,2023-01-27T09:55:45+00:00,yes,2023-01-27T10:04:16+00:00,yes,Other,residencemiramare.it,,
7869,8018141,https://mariomarmi.com/mcnc/post.php,http://www.phishtank.com/phish_detail.php?phish_id=8018141,2023-01-27T09:50:48+00:00,yes,2023-01-27T10:04:16+00:00,yes,Other,mariomarmi.com,,
7871,8018136,http://vaultoverride.info/wallets/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8018136,2023-01-27T09:40:37+00:00,yes,2023-01-27T09:42:24+00:00,yes,Other,vaultoverride.info,,
7873,8018131,https://webmails.comments.best/categorically.html?bond=mau.verge@total.com,http://www.phishtank.com/phish_detail.php?phish_id=8018131,2023-01-27T09:09:10+00:00,yes,2023-01-27T09:12:50+00:00,yes,Other,webmails.comments.best,,
7874,8018130,http://iolyynsonf.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8018130,2023-01-27T09:05:02+00:00,yes,2023-01-27T09:12:50+00:00,yes,Apple,iolyynsonf.duckdns.org,,
7875,8018129,http://hyxssapfrs.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8018129,2023-01-27T09:04:23+00:00,yes,2023-01-27T09:12:50+00:00,yes,Apple,hyxssapfrs.duckdns.org,,
7876,8018128,http://hollidaycash.de/rd/c1356mTsLc13321xeHQ304vAk12137CSNc369,http://www.phishtank.com/phish_detail.php?phish_id=8018128,2023-01-27T09:02:26+00:00,yes,2023-01-27T09:04:17+00:00,yes,Other,hollidaycash.de,,
7877,8018127,https://area-sicupper.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018127,2023-01-27T08:57:54+00:00,yes,2023-01-27T09:04:17+00:00,yes,Other,area-sicupper.com,,
7878,8018126,http://www.rokeetpoll.tech,http://www.phishtank.com/phish_detail.php?phish_id=8018126,2023-01-27T08:55:22+00:00,yes,2023-01-27T09:04:17+00:00,yes,Other,www.rokeetpoll.tech,,
7879,8018125,http://www.contactmetamask.live,http://www.phishtank.com/phish_detail.php?phish_id=8018125,2023-01-27T08:52:12+00:00,yes,2023-01-27T09:04:17+00:00,yes,Other,www.contactmetamask.live,,
7880,8018124,https://contactmetamask.org/,http://www.phishtank.com/phish_detail.php?phish_id=8018124,2023-01-27T08:49:47+00:00,yes,2023-01-27T08:52:53+00:00,yes,Other,contactmetamask.org,,
7882,8018123,https://alzheimerspedia.com/otp/,http://www.phishtank.com/phish_detail.php?phish_id=8018123,2023-01-27T08:37:52+00:00,yes,2023-01-27T14:32:39+00:00,yes,Other,alzheimerspedia.com,,
7883,8018120,http://aggiornamentoinfo.one/,http://www.phishtank.com/phish_detail.php?phish_id=8018120,2023-01-27T08:36:08+00:00,yes,2023-01-27T08:42:45+00:00,yes,Other,aggiornamentoinfo.one,,
7885,8018119,https://tlgraphicart.com.au/,http://www.phishtank.com/phish_detail.php?phish_id=8018119,2023-01-27T08:31:55+00:00,yes,2023-01-27T08:42:45+00:00,yes,Other,tlgraphicart.com.au,,
7887,8018116,https://pushtan2.0-spk.info,http://www.phishtank.com/phish_detail.php?phish_id=8018116,2023-01-27T08:30:15+00:00,yes,2023-01-27T08:42:45+00:00,yes,Other,pushtan2.0-spk.info,,
7891,8018113,http://sparkassesicherheit.link/anmelden,http://www.phishtank.com/phish_detail.php?phish_id=8018113,2023-01-27T08:30:08+00:00,yes,2023-01-27T08:42:45+00:00,yes,Other,sparkassesicherheit.link,,
7892,8018111,http://spkpushaktivierung.de/,http://www.phishtank.com/phish_detail.php?phish_id=8018111,2023-01-27T08:30:07+00:00,yes,2023-01-27T08:42:45+00:00,yes,Other,spkpushaktivierung.de,,
7893,8018110,https://www.secure-bnl-login.com/coin/account/login/bnl/,http://www.phishtank.com/phish_detail.php?phish_id=8018110,2023-01-27T08:29:16+00:00,yes,2023-01-27T08:33:08+00:00,yes,Other,www.secure-bnl-login.com,,
7894,8018109,https://secure-bnl-login.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018109,2023-01-27T08:29:05+00:00,yes,2023-01-27T08:33:08+00:00,yes,Other,secure-bnl-login.com,,
7896,8018107,https://dati-conto.misecure.com/dati-conto.misecure.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8018107,2023-01-27T08:16:07+00:00,yes,2023-01-27T08:22:29+00:00,yes,Other,dati-conto.misecure.com,,
7897,8018106,http://dati-conto.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018106,2023-01-27T08:16:06+00:00,yes,2023-01-27T08:22:29+00:00,yes,Other,dati-conto.com,,
7898,8018105,https://credito-emiliano.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018105,2023-01-27T08:10:50+00:00,yes,2023-01-27T08:12:49+00:00,yes,Other,credito-emiliano.com,,
7904,8018092,https://skwonzhiu.space/pl/millenium/login/,http://www.phishtank.com/phish_detail.php?phish_id=8018092,2023-01-27T07:39:46+00:00,yes,2023-01-27T07:42:43+00:00,yes,Bank Millennium,skwonzhiu.space,,
7906,8018089,http://cueballpromotions.org/st/,http://www.phishtank.com/phish_detail.php?phish_id=8018089,2023-01-27T07:19:47+00:00,yes,2023-01-27T07:32:39+00:00,yes,Other,cueballpromotions.org,,
7907,8018086,https://thegrindsession.com/wp-content/plugins/redirection.html?key=ed9f2f847e6b4a27811b4696f310bba2&amp;redirect=https://www.office.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018086,2023-01-27T07:07:47+00:00,yes,2023-01-27T18:42:20+00:00,yes,Dropbox,thegrindsession.com,,
7910,8018075,https://ipchiro.com/assets/managehosting/,http://www.phishtank.com/phish_detail.php?phish_id=8018075,2023-01-27T06:53:06+00:00,yes,2023-01-27T07:04:30+00:00,yes,Other,ipchiro.com,,
7911,8018073,http://area-clienti.bambinos.it/st/,http://www.phishtank.com/phish_detail.php?phish_id=8018073,2023-01-27T06:53:04+00:00,yes,2023-01-27T07:04:30+00:00,yes,Other,area-clienti.bambinos.it,,
7912,8018069,https://aibudgets.com/meta/,http://www.phishtank.com/phish_detail.php?phish_id=8018069,2023-01-27T06:29:31+00:00,yes,2023-01-27T06:33:10+00:00,yes,Other,aibudgets.com,,
7913,8018068,http://greglindbergnews-staging.org/.well-known/,http://www.phishtank.com/phish_detail.php?phish_id=8018068,2023-01-27T06:29:25+00:00,yes,2023-01-27T06:33:10+00:00,yes,Other,greglindbergnews-staging.org,,
7915,8018064,https://cabomarlini.com/ionoscom/#redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=8018064,2023-01-27T06:12:05+00:00,yes,2023-01-27T06:22:41+00:00,yes,Other,cabomarlini.com,,
7916,8018063,https://www.sangamnapier.co.nz/clouddocserve0973/?12=jitka.feberova@lf1.cuni.cz,http://www.phishtank.com/phish_detail.php?phish_id=8018063,2023-01-27T06:04:47+00:00,yes,2023-01-27T10:32:27+00:00,yes,Other,www.sangamnapier.co.nz,,
7917,8018061,http://www.bancornetwork-fi.com,http://www.phishtank.com/phish_detail.php?phish_id=8018061,2023-01-27T05:42:05+00:00,yes,2023-01-27T05:52:39+00:00,yes,Other,www.bancornetwork-fi.com,,
7921,8018055,http://turnaroundsupport.co.za/kundenkonto/,http://www.phishtank.com/phish_detail.php?phish_id=8018055,2023-01-27T04:55:17+00:00,yes,2023-01-27T05:04:33+00:00,yes,Other,turnaroundsupport.co.za,,
7922,8018049,http://winted.456326566.xyz/vmjddusx/technical-works,http://www.phishtank.com/phish_detail.php?phish_id=8018049,2023-01-27T04:11:53+00:00,yes,2023-01-27T04:22:35+00:00,yes,Bank Millennium,winted.456326566.xyz,,
7924,8018042,http://sweat.bagenne.top,http://www.phishtank.com/phish_detail.php?phish_id=8018042,2023-01-27T03:18:45+00:00,yes,2023-01-27T03:22:56+00:00,yes,Other,sweat.bagenne.top,,
7925,8018040,http://htypxwfaoj.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8018040,2023-01-27T02:55:59+00:00,yes,2023-01-27T03:04:09+00:00,yes,Apple,htypxwfaoj.duckdns.org,,
7926,8018039,http://hjmzmhrmsc.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=8018039,2023-01-27T02:55:00+00:00,yes,2023-01-27T03:04:09+00:00,yes,Apple,hjmzmhrmsc.duckdns.org,,
7927,8018038,https://cet.mccc.edu/Royal/CU/,http://www.phishtank.com/phish_detail.php?phish_id=8018038,2023-01-27T02:52:42+00:00,yes,2023-01-27T03:04:09+00:00,yes,Other,cet.mccc.edu,,
7928,8018037,https://www.tabascochefmaestro.com/wp-content/plugins/ioptimizations/royal%20credit%20union/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8018037,2023-01-27T02:48:23+00:00,yes,2023-01-27T02:52:36+00:00,yes,Other,www.tabascochefmaestro.com,,
7929,8018032,https://crosschainbridge-eth.com/?gclid=CjwKCAiA5sieBhBnEiwAR9oh2vy9yQ0VUiAtDGYARSQdbwlWEZEjYZ3u2LJjJphfZmF2sGpV9HoPiBoCo-wQAvD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=8018032,2023-01-27T02:27:07+00:00,yes,2023-01-27T03:22:56+00:00,yes,Other,crosschainbridge-eth.com,,
7931,8018029,https://s.amesnesn-jp.icu/,http://www.phishtank.com/phish_detail.php?phish_id=8018029,2023-01-27T02:02:16+00:00,yes,2023-01-27T02:04:29+00:00,yes,Amazon.com,s.amesnesn-jp.icu,,
7932,8018027,http://security-admindsada.zzux.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018027,2023-01-27T01:58:31+00:00,yes,2023-01-27T02:04:29+00:00,yes,Amazon.com,security-admindsada.zzux.com,,
7933,8018023,http://pangikailogold.com/,http://www.phishtank.com/phish_detail.php?phish_id=8018023,2023-01-27T01:52:07+00:00,yes,2023-01-27T02:04:29+00:00,yes,Other,pangikailogold.com,,
7934,8018022,https://amz.wpymluy.cn/,http://www.phishtank.com/phish_detail.php?phish_id=8018022,2023-01-27T01:51:38+00:00,yes,2023-01-27T02:04:29+00:00,yes,Amazon.com,amz.wpymluy.cn,,
7935,8018021,https://jhxsj.shop/,http://www.phishtank.com/phish_detail.php?phish_id=8018021,2023-01-27T01:46:24+00:00,yes,2023-01-27T01:52:50+00:00,yes,Other,jhxsj.shop,,
7936,8018019,https://elc.blwcampusministry.com/grp01.id.rakuten.co.jp/jp/,http://www.phishtank.com/phish_detail.php?phish_id=8018019,2023-01-27T01:29:15+00:00,yes,2023-01-27T01:33:01+00:00,yes,Rakuten,elc.blwcampusministry.com,,
7937,8018017,http://lea.hamradio.si/~s51dsw/ctis.ndmi/bmc.sipc.php,http://www.phishtank.com/phish_detail.php?phish_id=8018017,2023-01-27T01:15:26+00:00,yes,2023-01-27T01:22:54+00:00,yes,ABSA Bank,lea.hamradio.si,,
7938,8018016,https://valerugbyacademy.co.za/ctis.ndmi/bmc.sipc.php,http://www.phishtank.com/phish_detail.php?phish_id=8018016,2023-01-27T01:03:45+00:00,yes,2023-01-27T01:12:29+00:00,yes,ABSA Bank,valerugbyacademy.co.za,,
7939,8018014,https://www-cr-mufg-jp.ksiew2.com/?ja=mxm01.t9erj,http://www.phishtank.com/phish_detail.php?phish_id=8018014,2023-01-27T00:59:27+00:00,yes,2023-01-27T01:04:07+00:00,yes,NICOS,www-cr-mufg-jp.ksiew2.com,,
7941,8018009,https://www.artesaniarural.es/ctis.ndmi/bmc.sipc.php,http://www.phishtank.com/phish_detail.php?phish_id=8018009,2023-01-27T00:55:21+00:00,yes,2023-01-27T01:04:07+00:00,yes,ABSA Bank,www.artesaniarural.es,,
7943,8018005,http://axie-inflnity.online,http://www.phishtank.com/phish_detail.php?phish_id=8018005,2023-01-27T00:54:02+00:00,yes,2023-01-27T01:04:07+00:00,yes,Other,axie-inflnity.online,,
7944,8018000,https://accueil-carrefour-fr-01.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8018000,2023-01-27T00:40:07+00:00,yes,2023-01-27T00:52:37+00:00,yes,Other,accueil-carrefour-fr-01.web.app,,
7945,8017999,https://accueil-carrefour-fr-01.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017999,2023-01-27T00:40:00+00:00,yes,2023-01-27T00:52:37+00:00,yes,Other,accueil-carrefour-fr-01.firebaseapp.com,,
7954,8017989,https://dabrefololokiffe.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017989,2023-01-27T00:38:57+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,dabrefololokiffe.web.app,,
7955,8017988,https://dabrefololokiffe.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017988,2023-01-27T00:38:50+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,dabrefololokiffe.firebaseapp.com,,
7958,8017985,https://documnet73-398930-3838.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017985,2023-01-27T00:38:30+00:00,yes,2023-01-27T00:52:37+00:00,yes,Other,documnet73-398930-3838.web.app,,
7959,8017984,https://documnet73-398930-3838.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017984,2023-01-27T00:38:22+00:00,yes,2023-01-27T00:52:37+00:00,yes,Other,documnet73-398930-3838.firebaseapp.com,,
7968,8017975,https://hd-1wi.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017975,2023-01-27T00:37:19+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,hd-1wi.web.app,,
7969,8017974,https://hd-1wi.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017974,2023-01-27T00:37:14+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,hd-1wi.firebaseapp.com,,
7972,8017971,https://helpadcase1002405739503874569.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017971,2023-01-27T00:36:50+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,helpadcase1002405739503874569.web.app,,
7973,8017970,https://helpadcase1002405739503874569.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017970,2023-01-27T00:36:45+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,helpadcase1002405739503874569.firebaseapp.com,,
7978,8017964,https://kwan078lj.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017964,2023-01-27T00:36:11+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,kwan078lj.web.app,,
7979,8017963,https://kwan078lj.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017963,2023-01-27T00:36:01+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,kwan078lj.firebaseapp.com,,
7996,8017945,https://sp-access-window.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017945,2023-01-27T00:33:07+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,sp-access-window.web.app,,
7997,8017944,https://sp-access-window.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017944,2023-01-27T00:33:01+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,sp-access-window.firebaseapp.com,,
7998,8017943,https://steve-optikinetics-document.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017943,2023-01-27T00:32:52+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,steve-optikinetics-document.web.app,,
7999,8017942,https://steve-optikinetics-document.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017942,2023-01-27T00:32:45+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,steve-optikinetics-document.firebaseapp.com,,
8000,8017941,https://stratonowactivate.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017941,2023-01-27T00:32:38+00:00,yes,2023-01-27T00:42:28+00:00,yes,Other,stratonowactivate.web.app,,
8001,8017940,https://stratonowactivate.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017940,2023-01-27T00:32:31+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,stratonowactivate.firebaseapp.com,,
8002,8017939,https://sttr-track8112.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017939,2023-01-27T00:32:23+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,sttr-track8112.web.app,,
8003,8017938,https://sttr-track8112.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017938,2023-01-27T00:32:14+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,sttr-track8112.firebaseapp.com,,
8004,8017937,https://t-mobil-28c13.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017937,2023-01-27T00:32:07+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,t-mobil-28c13.web.app,,
8005,8017936,https://t-mobil-28c13.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017936,2023-01-27T00:32:00+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,t-mobil-28c13.firebaseapp.com,,
8006,8017935,https://token-mt.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017935,2023-01-27T00:31:54+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,token-mt.web.app,,
8007,8017934,https://token-mt.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017934,2023-01-27T00:31:47+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,token-mt.firebaseapp.com,,
8011,8017929,https://visaaprepaiddprocess2.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017929,2023-01-27T00:31:12+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,visaaprepaiddprocess2.web.app,,
8012,8017928,https://visaaprepaiddprocess2.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017928,2023-01-27T00:31:06+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,visaaprepaiddprocess2.firebaseapp.com,,
8013,8017927,https://wayebd-vd.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8017927,2023-01-27T00:30:57+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,wayebd-vd.web.app,,
8014,8017925,https://wayebd-vd.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8017925,2023-01-27T00:30:49+00:00,yes,2023-01-27T00:42:29+00:00,yes,Other,wayebd-vd.firebaseapp.com,,
